Time,Kn,Pc psi,Thrust n,Mass Flux,Mass Flow,Cf,Surface Area,Nozzle Erosion,Mass Flux Grain 1
0.01,104.189488802552,161.557113647461,107.797020094221,0.407669454813004,0.180102814092369,1,18.3865073129921,0,0.407669462627427
0.02,104.40975052243,162.032989501953,108.114536890155,0.405524462461472,0.180633320259287,1,18.4253772966139,0,0.405524447681925
0.03,104.62968522333,162.508560180664,108.431858546973,0.403397291898727,0.181163479994687,1,18.4641895706057,0,0.403397296658914
0.04,104.849291137832,162.983810424805,108.748968096055,0.401287794113159,0.181693283633591,1,18.502943823068,0,0.40128778296644
0.05,105.068566498985,163.458724975586,109.065848568782,0.399195671081543,0.182222721508782,1,18.5416397421837,0,0.399195683790774
0.06,105.287509540374,163.933319091797,109.382516933774,0.397120803594589,0.182751793544829,1,18.5802770162301,0,0.397120800866829
0.07,105.506118507653,164.407577514648,109.698956222412,0.395062923431396,0.183280490090422,1,18.6188553356148,0,0.395062918079859
0.08,105.724391646975,164.881484985352,110.015166434695,0.393021821975708,0.183808801492233,1,18.6573743908333,0,0.393021822884077
0.09,105.942327205064,165.355041503906,110.331147570623,0.390997320413589,0.184336722892007,1,18.6958338724818,0,0.390997316405277
0.1,106.159923434939,165.828247070313,110.646882661578,0.388989210128784,0.184864249439629,1,18.7342334722673,0,0.388989202810868
0.11,106.377178595869,166.30110168457,110.962388676179,0.386997282505035,0.185391376293125,1,18.7725728829999,0,0.386997289253302
0.12,106.594090953333,166.773574829102,111.277640161497,0.385021358728409,0.185918089024789,1,18.8108517985856,0,0.385021365946611
0.13,106.810658767811,167.245681762695,111.592645601841,0.38306125998497,0.186444387586358,1,18.8490699120482,0,0.383061256291362
